,id,title,brand,rating,rating_count,pricing,shipping,Image_URL,item_features
46,14-202-429,SAPPHIRE PULSE Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 x16 ATX Video Card 11322-02-20G,Sapphire Tech,4.7,31,949.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-202-429-15.jpg,"[('Core Clock:', '1855 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 2.1'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', '11322-02-20G'), ('Item #: ', 'N82E16814202429'), ('Return Policy: ', 'Standard Return Policy')]"
47,14-930-076,ASRock Challenger Arc A380 6GB GDDR6 PCI Express 4.0 ITX Video Card A380 CLI 6G OC,ASRock,3.9,77,119.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-930-076-01.jpg,"[('Core Clock:', '2250 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 2.0'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'A380 CLI 6G OC'), ('Item #: ', 'N82E16814930076'), ('Return Policy: ', 'Standard Return Policy')]"
48,14-930-090,ASRock Taichi White Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 x16 ATX Video Card RX7900XTX TCW 24GO,ASRock,4.8,12,"1,059.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-930-090-03.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 2.1'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '3 Slots'), ('Model #: ', 'RX7900XTX TCW 24GO'), ('Item #: ', 'N82E16814930090'), ('Return Policy: ', 'Standard Return Policy')]"
49,9SIAD2CHGD9602,"XFX SPEEDSTER MERC319 AMD Radeon RX 6800 XT CORE Gaming Graphics Card with 16GB GDDR6 HDMI 3 x DP, AMD RDNA 2 (RX-68XTALFD9)",XFX,4.4,39,489.99,$8.68 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-150-848-02.jpg,"[('Core Clock:', '1825 MHz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '13.39"" x 5.43""'), ('Model #: ', 'RX-68XTALFD9'), ('Return Policy: ', 'View Return Policy')]"
50,14-126-599,"ASUS TUF Gaming GeForce RTX 4080 Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4080-16G-GAMING",ASUS,4.7,37,"1,199.00",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-599-61.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '348.2 x 72.6mm'), ('Model #: ', 'TUF-RTX4080-16G-GAMING'), ('Item #: ', 'N82E16814126599'), ('Return Policy: ', 'Standard Return Policy')]"
51,14-137-786,MSI Gaming GeForce RTX 4070 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 4070 Ti GAMING X TRIO WHITE 12G,MSI,+ 5,4,869.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-786-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4070 Ti GAMING X TRIO WHITE 12G'), ('Item #: ', 'N82E16814137786'), ('Return Policy: ', '15/30 Return Policy')]"
52,14-930-080,ASRock Taichi Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 ATX Video Card RX7900XTX TC 24GO,ASRock,4.3,35,"1,079.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-930-080-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 2.1'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '3 Slots'), ('Model #: ', 'RX7900XTX TC 24GO'), ('Item #: ', 'N82E16814930080'), ('Return Policy: ', 'Standard Return Policy')]"
53,14-126-606,"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4070TI-O12G-GAMING",ASUS,4.7,87,819.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-606-20.jpg,"[('Core Clock:', '2310 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1a'), ('Model #: ', 'TUF-RTX4070TI-O12G-GAMING'), ('Item #: ', 'N82E16814126606'), ('Return Policy: ', 'Standard Return Policy')]"
54,14-137-762,MSI Gaming GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 Video Card RTX 4090 GAMING TRIO 24G,MSI,4.5,73,"1,649.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-762-38.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4090 GAMING TRIO 24G'), ('Item #: ', 'N82E16814137762'), ('Return Policy: ', 'Standard Return Policy')]"
55,14-930-056,"ASRock Radeon RX 6700 XT Challenger D Gaming Graphic Card, 12GB GDDR6 VRAM, AMD RDNA2 (RX6700XT CLD 12G)",ASRock,4.5,246,319.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-930-056-01.jpg,"[('Core Clock:', '2321 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RX6700XT CLD 12G'), ('Item #: ', 'N82E16814930056'), ('Return Policy: ', 'Replacement Only Return Policy')]"
56,14-137-708,MSI Ventus GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 Video Card RTX 3050 Ventus 2X 8G OC,MSI,4.8,111,219.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-708-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '9.25"" x 4.88""'), ('Model #: ', 'RTX 3050 Ventus 2X 8G OC'), ('Item #: ', 'N82E16814137708'), ('Return Policy: ', 'Standard Return Policy')]"
57,14-126-618,"ASUS ROG Strix GeForce RTX 4080 White OC Edition Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4080-O16G-WHITE",ASUS,4.3,8,"1,549.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-618-32.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1a'), ('Slot Width:', '3.5 Slot'), ('Model #: ', 'ROG-STRIX-RTX4080-O16G-WHITE'), ('Item #: ', 'N82E16814126618'), ('Return Policy: ', 'Standard Return Policy')]"
58,14-126-597,"ASUS ROG Strix GeForce RTX 4080 OC Edition Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4080-O16G-GAMING",ASUS,4.8,25,"1,379.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-597-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '357.6 x 70.1mm'), ('Model #: ', 'ROG-STRIX-RTX4080-O16G-GAMING'), ('Item #: ', 'N82E16814126597'), ('Return Policy: ', 'Standard Return Policy')]"
59,14-150-880,XFX SPEEDSTER QICK308 RADEON RX 7600 BLACK Gaming Graphics Card RX-76PQICKBY,XFX,,,269.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-150-880-09.jpg,"[('Core Clock:', '1875MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 2.1'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RX-76PQICKBY'), ('Item #: ', 'N82E16814150880'), ('Return Policy: ', 'Standard Return Policy')]"
60,14-150-878,XFX SPEEDSTER MERC310 Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 x16 Video Card RX-79XMERCB9,XFX,4.6,70,919.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-150-878-16.jpg,"[('Core Clock:', '1885 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 2.1'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RX-79XMERCB9'), ('Item #: ', 'N82E16814150878'), ('Return Policy: ', 'Standard Return Policy')]"
61,14-137-798,MSI Ventus GeForce RTX 4060 Ti 8GB GDDR6 PCI Express 4.0 x8 ATX Video Card RTX 4060 Ti VENTUS 3X 8G OC,MSI,+ 5,2,399.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-798-03.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4060 Ti VENTUS 3X 8G OC'), ('Item #: ', 'N82E16814137798'), ('Return Policy: ', 'Standard Return Policy')]"
62,14-137-766,MSI Gaming GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card RTX 4080 16GB GAMING X TRIO,MSI,4.9,35,"1,209.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-766-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4080 16GB GAMING X TRIO'), ('Item #: ', 'N82E16814137766'), ('Return Policy: ', 'Standard Return Policy')]"
63,14-137-737,MSI Mech Radeon RX 6650 XT 8GB GDDR6 PCI Express 4.0 Video Card RX 6650 XT MECH 2X 8G OC,MSI,4.5,107,331.74,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-737-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '9.25"" x 4.92""'), ('Model #: ', 'RX 6650 XT MECH 2X 8G OC'), ('Item #: ', 'N82E16814137737'), ('Return Policy: ', 'Standard Return Policy')]"
64,14-932-610,GIGABYTE Eagle GeForce RTX 4070 12GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N4070EAGLE OC-12GD,GIGABYTE,4.8,6,609.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-610-V01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Slot Width:', '2.5 Slots'), ('Model #: ', 'GV-N4070EAGLE OC-12G'), ('Item #: ', 'N82E16814932610'), ('Return Policy: ', 'Standard Return Policy')]"
65,14-126-647,"ASUS Dual GeForce RTX 4060 Ti OC Edition 8GB GDDR6 (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1, DisplayPort 1.4a, Axial-tech fan design, 0dB technology) DUAL-RTX4060TI-O8G",ASUS,4.3,6,399.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-647-18.png,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Slot Width:', '2.5 Slots'), ('Model #: ', 'DUAL-RTX4060TI-O8G'), ('Item #: ', 'N82E16814126647'), ('Return Policy: ', 'Standard Return Policy')]"
66,14-202-432,SAPPHIRE PULSE Radeon RX 7600 8GB GDDR6 PCI Express 4.0 x8 ATX Video Card 11324-01-20G,Sapphire Tech,+ 5,2,269.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-202-432-16.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '2 Slots'), ('Model #: ', '11324-01-20G'), ('Item #: ', 'N82E16814202432'), ('Return Policy: ', 'Standard Return Policy')]"
67,14-930-079,ASRock AQUA Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 ATX Video Card RX7900XTX AQ 24GO,ASRock,3.5,11,"1,449.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-930-079-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 2.1'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '2 Slots'), ('Model #: ', 'RX7900XTX AQ 24GO'), ('Item #: ', 'N82E16814930079'), ('Return Policy: ', 'Standard Return Policy')]"
68,14-932-452,GIGABYTE Eagle GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070EAGLE-8GD (rev. 2.0) (LHR),GIGABYTE,4.8,6,409.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-452-V07.jpg,"[('Core Clock:', '1725 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', 'GV-N3070EAGLE-8GD'), ('Item #: ', 'N82E16814932452'), ('Return Policy: ', 'Standard Return Policy')]"
69,14-126-604,"ASUS ROG Strix NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4070TI-O12G-GAMING",ASUS,4.1,14,929.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-604-10.png,"[('Core Clock:', '2310 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1a'), ('Model #: ', 'ROG-STRIX-RTX4070TI-O12G-GAMING'), ('Item #: ', 'N82E16814126604'), ('Return Policy: ', 'Standard Return Policy')]"
70,14-137-797,MSI Gaming GeForce RTX 4060 Ti 8GB GDDR6 PCI Express 4.0 x8 ATX Video Card RTX 4060 Ti GAMING X 8G,MSI,+ 5,2,429.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-797-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4060 Ti GAMING X 8G'), ('Item #: ', 'N82E16814137797'), ('Return Policy: ', 'Standard Return Policy')]"
71,14-500-538,"ZOTAC GAMING GeForce RTX 4090 AMP Extreme AIRO DLSS 3 24GB GDDR6X 384-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 3.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-D40900B-10P",ZOTAC,4.5,13,"1,629.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-500-538-16.jpg,"[('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '3.5-Slot'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'ZT-D40900B-10P'), ('Item #: ', 'N82E16814500538'), ('Return Policy: ', 'Standard Return Policy')]"
72,14-932-449,GIGABYTE Gaming OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070GAMING OC-8GD (rev. 2.0) (LHR),GIGABYTE,4.7,167,499.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-449-01.jpg,"[('Core Clock:', '1815 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', 'GV-N3070GAMING OC-8G'), ('Item #: ', 'N82E16814932449'), ('Return Policy: ', 'Standard Return Policy')]"
73,14-930-077,ASRock Phantom Gaming Arc A770 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card A770 PGD 8GO,ASRock,3.9,18,309.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-930-077-04.jpg,"[('Core Clock:', '2200 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 2.0'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'A770 PGD 8GO'), ('Item #: ', 'N82E16814930077'), ('Return Policy: ', 'Standard Return Policy')]"
74,14-137-758,MSI GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 AERO ITX 12G OC,MSI,+ 5,8,,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-758-06.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('DirectX:', 'DirectX 12'), ('Model #: ', 'RTX 3060 AERO ITX 12G OC'), ('Item #: ', 'N82E16814137758'), ('Return Policy: ', 'Standard Return Policy')]"
75,14-932-563,GIGABYTE Eagle GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N4080EAGLE-16GD,GIGABYTE,4.3,3,"1,139.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-563-21.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '3.5 Slots'), ('Model #: ', 'GV-N4080EAGLE-16GD'), ('Item #: ', 'N82E16814932563'), ('Return Policy: ', 'Standard Return Policy')]"
76,14-932-612,GIGABYTE AORUS GeForce RTX 4070 12GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N4070AORUS M-12GD,GIGABYTE,+ 5,2,679.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-612-V01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Slot Width:', '3.5 Slots'), ('Model #: ', 'GV-N4070AORUS M-12GD G10'), ('Item #: ', 'N82E16814932612'), ('Return Policy: ', 'Standard Return Policy')]"
77,14-500-552,"ZOTAC GAMING GeForce RTX 4070 Twin Edge OC DLSS 3 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0 Compact Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA RGB Lighting, ZT-D40700H-10M",ZOTAC,4.3,3,599.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-500-552-V01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Slot Width:', '2.2 Slots'), ('Model #: ', 'ZT-D40700H-10M'), ('Item #: ', 'N82E16814500552'), ('Return Policy: ', 'Standard Return Policy')]"
78,14-137-779,MSI Suprim GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 Video Card RTX 4090 SUPRIM LIQUID 24G,MSI,4.7,25,"1,799.99",$9.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-779-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4090 SUPRIM LIQUID 24G'), ('Item #: ', 'N82E16814137779'), ('Return Policy: ', 'Standard Return Policy')]"
79,14-500-540,"ZOTAC GAMING GeForce RTX 4090 Trinity OC DLSS 3 24GB GDDR6X 384-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 3.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-D40900J-10P",ZOTAC,4.6,16,"1,599.00",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-500-540-17.jpg,"[('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Slot Width:', '3.5-Slot'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'ZT-D40900J-10P'), ('Item #: ', 'N82E16814500540'), ('Return Policy: ', 'Standard Return Policy')]"
80,14-126-620,"ASUS TUF Gaming NVIDIA GeForce RTX 3060 Ti OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-grade Certification) TUF-RTX3060TI-O8GD6X-GAMING",ASUS,+ 5,10,379.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-620-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Slot Width:', '2.7 Slot'), ('Model #: ', 'TUF-RTX3060TI-O8GD6X-GAMING'), ('Item #: ', 'N82E16814126620'), ('Return Policy: ', 'Standard Return Policy')]"
81,14-126-648,"ASUS TUF Gaming GeForce RTX 4060 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4060TI-O8G-GAMING",ASUS,+ 5,2,449.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-126-648-08.png,"[('Core Clock:', '2625 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Model #: ', 'TUF-RTX4060TI-O8G-GAMING'), ('Item #: ', 'N82E16814126648'), ('Return Policy: ', 'Standard Return Policy')]"
82,14-500-508,"ZOTAC GAMING GeForce RTX 3060 Twin Edge OC 12GB GDDR6 192-bit 15 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Cooling, Active Fan Control, FREEZE Fan Stop ZT-A30600H-10M",ZOTAC,4.5,57,289.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-500-508-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '8.82"" x 4.58""'), ('Model #: ', 'ZT-A30600H-10M'), ('Item #: ', 'N82E16814500508'), ('Return Policy: ', 'Standard Return Policy')]"
83,14-137-772,MSI Ventus GeForce RTX 4070 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 4070 Ti VENTUS 3X 12G OC,MSI,4.2,47,829.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-772-03.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', 'RTX 4070 Ti VENTUS 3X 12G OC'), ('Item #: ', 'N82E16814137772'), ('Return Policy: ', 'Standard Return Policy')]"
84,14-500-555,"ZOTAC GAMING GeForce RTX 4060 Ti 8GB Twin Edge DLSS 3 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Compact Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA RGB Lighting, ZT-D40610E-10M",ZOTAC,+ 5,3,399.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-500-555-02.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Slot Width:', '2.2 Slots'), ('Model #: ', 'ZT-D40610E-10M'), ('Item #: ', 'N82E16814500555'), ('Return Policy: ', 'Standard Return Policy')]"
85,14-932-519,GIGABYTE Gaming OC Radeon RX 6750 XT 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-R675XTGAMING OC-12GD,GIGABYTE,4.4,85,379.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-519-12.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '11.06"" x 4.53""'), ('Model #: ', 'GV-R675XTGAMING OC-12GD'), ('Item #: ', 'N82E16814932519'), ('Return Policy: ', 'Standard Return Policy')]"
86,14-932-433,GIGABYTE Gaming OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060GAMING OC-12GD (rev. 2.0) (LHR),GIGABYTE,4.7,152,309.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-433-01.jpg,"[('Core Clock:', '1837 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', 'GV-N3060GAM OC-12GD'), ('Item #: ', 'N82E16814932433'), ('Return Policy: ', 'Standard Return Policy')]"
87,9SIAD2CJ2Z2316,XFX SPEEDSTER SWFT105 Radeon RX 6400 4GB GDDR6 PCI Express 4.0 Low Profile Video Card RX-64XL4SFG2,XFX,4.6,15,139.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-150-868-V01.jpg,"[('Core Clock:', '1923 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RX-64XL4SFG2'), ('Item #: ', '9SIAD2CJ2Z2316'), ('Return Policy: ', 'View Return Policy')]"
88,14-932-560,GIGABYTE AERO OC GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 ATX Video Card GV-N4080AERO OC-16GD,GIGABYTE,4.7,35,"1,259.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-560-19.jpg,"[('Core Clock:', '2535 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'GV-N4080AERO OC-16GD'), ('Item #: ', 'N82E16814932560'), ('Return Policy: ', 'Standard Return Policy')]"
89,14-932-434,GIGABYTE Eagle OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060EAGLE OC-12GD (rev. 2.0) (LHR),GIGABYTE,4.6,100,289.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-434-V10.jpg,"[('Core Clock:', '1807 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', 'GV-N3060EAGLE OC-12GD REV2.0'), ('Item #: ', 'N82E16814932434'), ('Return Policy: ', 'Standard Return Policy')]"
